,Final_Portfolio_Value
2682,1.1870793843741096
2683,0.7926209544698392
2684,1.0696035458002437
2685,1.6932282707117297
2686,0.9856136444181046
2687,1.3753684147761813
2688,0.7743236001662664
2689,1.131114975368045
2690,1.5575223711341513
2691,1.6320868954612047
2692,1.6903253345347402
2693,1.2149571778222152
2694,1.0572114273267117
2695,1.213680746221695
2696,1.197963551340853
2697,0.9939339504589406
2698,1.0003281856407282
2699,1.2737609910434327
2700,1.4113667476292817
2701,2.192499240461284
2702,1.0014637989507305
2703,1.4261987444738655
2704,1.0882128167326475
2705,1.4273209381474439
2706,0.5856750332392089
2707,0.857549344599383
2708,1.1362793417707715
2709,0.9936217717892208
2710,1.1452999732747926
2711,1.0264392064580417
2712,1.5281095638465514
2713,1.2361376388454997
2714,0.8462737515403534
2715,1.1933545418537177
2716,1.0274065559690084
2717,0.8314058913284725
2718,2.2698075935958895
2719,0.6914474154223537
2720,0.8007355241243473
2721,1.3465215610405838
2722,1.128915150885178
2723,1.1020885664534337
2724,1.1325952257619922
2725,1.217469025134288
2726,1.3229707406652291
2727,1.0976303292269134
2728,0.9629473647720802
2729,0.8583091003258475
2730,1.3273300078901817
2731,1.174593059312302
2732,0.9383196878624789
2733,2.1041919351799074
2734,1.5150726339194662
2735,0.5918550001182797
2736,0.7713058623933904
2737,0.945407251735026
2738,0.9893761130058369
2739,0.8884297648474088
2740,0.783737828938419
2741,2.3595955906583495
2742,1.5203214099335376
2743,1.1047890260665838
2744,1.3495593164029853
2745,1.2347061455398496
2746,1.171336513499262
2747,1.3384016386205815
2748,1.0184902620881253
2749,1.0300587036720186
2750,0.9395135020225905
2751,1.0545195658491533
2752,0.7643798558043797
2753,1.1196589915486785
2754,1.0277071985728559
2755,1.3877298628646753
2756,0.87194483786773
2757,1.6976746457510736
2758,1.0999192291302742
2759,1.367142111840199
2760,1.7625903689410993
2761,0.7525303751398181
2762,1.1077320377457258
2763,1.20060306509519
2764,0.8530130154117268
2765,0.8938901944971622
2766,1.2833251322856767
2767,1.5154017441070675
2768,1.0090119071783563
2769,1.3029253420749296
2770,1.5758704581900536
2771,0.8834235095726497
2772,0.9664286386699573
2773,1.4807889084943244
2774,0.8429873544760107
2775,1.2793992080042378
2776,1.435381845067309
2777,0.9047463290460411
2778,1.1469686539781867
2779,0.6233336540707018
2780,1.4837462327290967
2781,0.8869005513129472
2782,1.2022619590649106
2783,1.3514178074743364
2784,1.0547240348504887
2785,0.95842388387178
2786,1.1146339537646366
2787,1.4670017942118512
2788,1.132680371583437
2789,1.4555322327524298
2790,1.1857657573510973
2791,1.0552954034686906
2792,1.2800432184592812
2793,1.3316580829711961
2794,1.1640479513832038
2795,1.1960024579243917
2796,1.022157226149553
2797,1.3857511680877042
2798,0.988326017355813
2799,0.9642377820477185
2800,1.8368393770410918
2801,0.9155470775968596
2802,1.0608225253757089
2803,0.853333916197965
2804,1.2719175877922233
2805,1.1450606650885085
2806,1.0631734141248868
2807,1.1054399918052906
2808,1.1098943289335406
2809,0.8012414428125851
2810,1.0783663087111135
2811,1.1601478177412605
2812,0.8577503584335794
2813,1.2137476163230108
2814,1.4109743011173632
2815,1.3676664268698246
2816,0.9119009781388282
2817,1.1096819984113109
2818,0.8185074605112906
2819,1.4175154808614239
2820,0.9503470128296465
2821,1.2295415263185396
2822,0.7292787739291323
2823,0.9594575516637874
2824,1.3033340934309068
2825,0.9271865044915841
2826,1.1598622317721787
2827,1.208987855894863
2828,1.4877785370762586
2829,1.187424118143934
2830,1.0383152887075573
2831,1.0793567195557863
2832,0.7041208074372015
2833,0.6879332026562032
2834,1.1708855722032052
2835,1.3254598620468423
2836,1.1946732954895987
2837,1.1515378188053116
2838,1.2489532522405498
2839,1.0242872382417922
2840,1.0041846366080347
2841,1.3980040068119677
2842,1.363939177648503
2843,1.490012958542383
2844,0.8070094919987147
2845,1.4804679455085508
2846,0.6898342177040427
2847,0.8567835264293436
2848,1.4706888782457672
2849,1.100249978407491
2850,1.2339534804791896
2851,1.094236240135719
2852,1.2933068721523409
2853,0.8360747675683621
2854,1.4101222918502108
2855,1.1753198332308434
2856,1.1816571426187024
2857,1.6101258731146342
2858,1.6094173551835742
2859,1.1587466651962173
2860,0.8232229870833789
2861,0.9842057852744427
2862,1.8045576665541012
2863,0.8860775420176892
2864,1.223299282103776
2865,1.817884057855139
2866,1.4360226578267803
2867,0.7750808055136994
2868,1.3407906683331978
2869,1.2303972042000724
2870,1.1891645128268125
2871,1.437850711590563
2872,1.474151939909885
2873,1.7813012951499696
2874,1.1407397184477954
2875,1.886279428535685
2876,0.8282532149501098
2877,1.0526820336426514
2878,0.7091636056196394
2879,1.0075421112326701
2880,1.1470648913207255
2881,1.3360931755319123
2882,0.9239478594780669
2883,0.8737548706220836
2884,1.394698986301223
2885,1.1019000077995855
2886,0.9404375381887718
2887,1.2712816210787272
2888,1.3699279760471144
2889,1.0752817871589846
2890,1.0959242217948766
2891,1.090615711525605
2892,1.3208537691148283
2893,1.0816545429161273
2894,1.0517568683673169
2895,1.1076584636762554
2896,1.4769299000695004
2897,1.0640672466354877
2898,1.5809489200655593
2899,1.4130825512077594
2900,0.9819462928833718
2901,1.2899025076011847
2902,0.8655834039384459
2903,1.0926304296737683
2904,1.908360126811075
2905,0.8822234337448611
2906,1.2050133133972443
2907,0.7601191627906712
2908,0.8670310031730004
2909,1.8481150455878066
2910,1.52436491472724
2911,0.9941168099757526
2912,1.2565905469075707
2913,0.6417834630681983
2914,1.6101292593186216
2915,1.2052892602204646
2916,1.1111279457639738
2917,1.0630001778866824
2918,1.2996511250964424
2919,1.299138035754902
2920,0.8626246715121442
2921,0.95406469918455
2922,1.0510062531561448
2923,1.6930430652356632
2924,0.9177782530561885
2925,0.9325479866275617
2926,1.5936283058376093
2927,1.001152728682506
2928,0.8854246341298972
2929,1.7710456787435722
2930,1.358690723047847
2931,1.3846251107646492
2932,1.247160658415384
2933,1.3218089824995813
2934,1.052057483170381
2935,1.1815008564849159
2936,1.4242919317575093
2937,1.2302932650334963
2938,1.2156384884056641
2939,1.3298532374101335
2940,1.0484266464026017
2941,1.2313450876414709
2942,1.0176393560177637
2943,1.0236901877764901
2944,1.4448005372919854
2945,0.9431036046203197
2946,1.2359693813052977
2947,1.0500966526831745
2948,1.4861095371033548
2949,1.0606476828735971
2950,0.7893262201705784
2951,0.9125377669944925
2952,1.1597888408489843
2953,1.3371407210078912
2954,1.4395662292001914
2955,1.6629187242801484
2956,0.8681549829509241
2957,1.2464077800720048
2958,0.6834979068769118
2959,1.333650005729944
2960,0.9346491207692638
2961,1.2767516515623198
2962,1.2731736350536826
2963,0.9874529450167321
2964,1.1458094494502715
2965,1.5169796002464482
2966,1.0822465294391466
2967,0.7361000742988535
2968,0.9316027071088173
2969,1.3912390829894867
2970,1.04689635680357
2971,0.9660995609211697
2972,0.9603509196191641
2973,1.0070207938942917
2974,0.7116007076547752
2975,0.8100841937711394
2976,1.3138475153619404
2977,1.219541773546353
2978,0.7717032481239675
2979,1.434891684193819
2980,1.2735062368804664
2981,0.9890801539693485
2982,1.2501790148971144
2983,1.2264616483999942
2984,1.772632974922202
2985,0.7518350334299739
2986,1.2988044788445001
2987,1.1745800769984343
2988,1.0514016657452616
2989,1.4728943067552027
2990,0.9763508857256153
2991,0.6422793042413257
2992,0.8954692472346145
2993,0.7340693585184689
2994,1.0048101277996724
2995,1.2016292179402521
2996,0.9778591133165367
2997,1.3209845715829198
2998,0.7293394735274462
2999,1.2857079266503197
3000,0.6508497581299167
3001,1.4120029499648101
3002,1.0738028189021218
3003,1.188646145866888
3004,1.1772673722610771
3005,1.184564185252377
3006,0.9176195575557078
3007,1.5597160705833344
3008,1.5690396077665323
3009,0.9905668018676884
3010,1.0494002327008594
3011,0.8607596032845315
3012,1.1511647710673563
3013,1.0167594018057386
3014,1.078010673886821
3015,1.260063447397121
3016,1.7119980154399477
3017,0.9572925303679876
3018,1.3574784761183567
3019,1.3231432669980903
3020,1.1684011451919136
3021,1.1180433990829322
3022,0.9229629608903553
3023,0.9588502448340789
3024,1.4145503603078873
3025,1.484357265581054
3026,1.0011635884105614
3027,0.9336528463902235
3028,1.4131817640569215
3029,1.3764794802061497
3030,1.3497037503922158
3031,1.0805730513550829
3032,1.577272958048397
3033,0.9054301681150017
3034,1.0264043644476284
3035,1.4680752856230261
3036,1.2692581199986506
3037,1.1911450751393085
3038,1.1974696735353179
3039,1.2127792644741264
3040,1.879684559754092
3041,0.8655001630363318
3042,1.100940388332936
3043,1.095011740041023
3044,1.0401815372647647
3045,0.8652301017857196
3046,1.0445432880517944
3047,0.9082842584261867
3048,1.2958215668121404
3049,1.3044247817785777
3050,1.9943798518410443
3051,0.8789347936138214
3052,1.0590779293324062
3053,1.344270142905633
3054,1.2115597597311731
3055,1.1697249663504736
3056,1.0328044966268517
3057,0.8494673789705289
3058,1.2142270725804676
3059,1.0739125539144974
3060,1.1483549434657685
3061,0.6755810330015483
3062,1.0519888211992192
3063,1.4906975749379103
3064,1.3543887312348835
3065,0.9983222008232238
3066,1.5200706381793527
3067,0.630751475476784
3068,0.9219766459104581
3069,1.1290256948197726
3070,1.3855508781326642
3071,1.0349534286221531
3072,0.6739805925749909
3073,0.9644569874671218
3074,1.0231402008699497
3075,0.8433559299368575
3076,1.5451549298107508
3077,1.1404446094369594
3078,1.4171296729233693
3079,1.0679509219099081
3080,2.1452452099387145
3081,2.0420840996268494
3082,0.8400917566986904
3083,1.7744058999431305
3084,1.0214021469228272
3085,0.8134221614208538
3086,0.9746482388767296
3087,1.6701905418099003
3088,1.1520269670149952
3089,0.9403016601632784
3090,2.02899119398467
3091,1.6991685434963684
3092,1.3053629812133782
3093,1.7281734718732016
3094,1.5119605431720948
3095,1.109153723634764
3096,0.847713699249625
3097,0.9266605607368676
3098,1.0328380738674858
3099,0.8357526302262706
3100,1.4436527569673698
3101,0.9261946679024279
3102,1.018531658787662
3103,0.9423753422635844
3104,1.3933050095058406
3105,1.0944315895172716
3106,1.4303510228814265
3107,1.3483958751968212
3108,1.2777672942596012
3109,1.1691688962073143
3110,1.3122437750864158
3111,1.3915522628845804
3112,1.7036464231406832
3113,0.8866233811727515
3114,0.8493809594088032
3115,1.237669130450474
3116,0.9529006664958352
3117,0.9217463374581351
3118,1.16212286836853
3119,0.7457557766850261
3120,1.1738158886212002
3121,1.095446771241597
3122,0.9185009660544565
3123,1.317058852887972
3124,1.4789368825648304
3125,1.0135558555507431
3126,1.6991447728935654
3127,1.1393401712083524
3128,1.0388569984661726
3129,1.45674411585917
3130,1.517908621330196
3131,0.8684218247680228
3132,1.7995797179847544
3133,1.2451983097631936
3134,0.9151390306857896
3135,1.2539915703715028
3136,1.61982235421803
3137,0.8724705152925215
3138,1.5183421990891242
3139,1.117140654109975
3140,2.0749433020216705
3141,1.5847159109096969
3142,1.4536054702325982
3143,1.016090090350872
3144,1.1569721473374823
3145,1.3917786820426024
3146,1.3574092754847753
3147,1.054081636228243
3148,1.6266785839204905
3149,1.2130354795278202
3150,1.903872606833689
3151,0.983221984823604
3152,1.054726494151049
3153,0.7455835564452541
3154,1.120038349935935
3155,0.8946738307147508
3156,0.7079670789384355
3157,1.5628850386277942
3158,0.9555368120352047
3159,0.8416730857375284
3160,1.4623755498697735
3161,0.9520053552775295
3162,0.6319207179094274
3163,1.0306487931483148
3164,0.751502067241435
3165,0.8066765135639298
3166,0.9807036749854857
3167,1.1917280904080527
3168,1.132540784979984
3169,1.2414342002376577
3170,0.8016711350261112
3171,1.283240062276866
3172,0.8604141452219514
3173,1.1040131322716544
3174,1.2345366087509306
3175,1.1049561338721505
3176,1.464917219078172
3177,0.746398448474708
3178,0.9606901575298581
3179,0.855372331627105
3180,1.3287629392731575
3181,1.768507772645041
3182,1.6240283293826119
3183,1.283520472546475
3184,1.2286894122048775
3185,0.9848055114053323
3186,1.1635310378509713
3187,1.2797183336711775
3188,1.0263592503571304
3189,1.2994657270154815
3190,0.7930059707676275
3191,0.9696669664835218
3192,1.0028777018520592
3193,1.0635478184143567
3194,1.103554398524602
3195,1.267588134001454
3196,1.2885921726928145
3197,0.9048246176835235
3198,0.8514904509720687
3199,0.9905982306658556
3200,1.7663319877563146
3201,1.4708686432551774
3202,1.251487132289215
3203,0.8661880136718324
3204,1.1203202297424955
3205,0.7873304441713938
3206,1.9703706505166598
3207,0.972208742594141
3208,1.2441476321633833
3209,0.8819665344175798
3210,1.496775695380277
3211,1.074716902707481
3212,1.9013077692965479
3213,1.1681316542406537
3214,1.3826475205860422
3215,0.6758857534428734
3216,1.703904648116047
3217,1.1460303530292113
3218,0.977406866124977
3219,1.5478441662683877
3220,1.249916962189914
3221,1.383103044076137
3222,0.9946466331156061
3223,0.8264708927110775
3224,0.9491822803080304
3225,0.6954825760680036
3226,1.5327273729781719
3227,1.405316793951029
3228,0.7591331512653209
3229,0.8695893410811867
3230,0.8049547198223536
3231,1.2836324951964524
3232,0.9983673152221691
3233,0.8929524381448353
3234,1.5776826804595179
3235,1.3333296535894124
3236,1.5336956195135818
3237,1.2215274113931873
3238,0.9209091115078116
3239,1.1219226873275976
3240,0.9653333937976096
3241,1.109934620857914
3242,1.3005954574642233
3243,1.5915314940111187
3244,1.0093932446338962
3245,1.1091751290104364
3246,1.4392545833954886
3247,1.2989461215313738
3248,1.0092407733785036
3249,1.2783860444188926
3250,0.9402841369801401
3251,1.0173267655875642
3252,1.1043298091981057
3253,0.6814091260571773
3254,1.4028850315173305
3255,1.2319361982974815
3256,1.3322163806679055
3257,0.834374432524442
3258,0.9102127190873536
3259,1.0567318344482026
3260,0.9424734649307406
3261,0.9276037722731925
3262,0.890627275208414
3263,1.4156783623390388
3264,0.8716814246158259
3265,1.2206871757363604
3266,1.934045288895073
3267,1.0701845941831212
3268,1.07210988113973
3269,1.446398110666661
3270,0.9621351305649967
3271,1.3921988698221366
3272,1.1340743312094281
3273,1.2114213210501699
3274,1.191535832891758
3275,1.3891569054993766
3276,1.0820878035779153
3277,0.6234434679224528
3278,1.5078433787107708
3279,1.3269107876375632
3280,1.4465220438846176
3281,1.126974060359904
3282,1.4198192306692001
3283,1.5613836925146825
3284,1.3418913413397708
3285,1.547884704823263
3286,0.7804472031295794
3287,1.5924050260372886
3288,1.1994144239264612
3289,1.3843515034580849
3290,1.3302816280051446
3291,0.8210051156116099
3292,1.0999261862416292
3293,1.3432163259572985
3294,0.9938182662128683
3295,1.1650966631188178
3296,0.9787903478847801
3297,0.9898143912161987
3298,0.887541783902369
3299,1.2626803114048744
3300,1.1031198462179732
3301,0.8119179175209574
3302,1.270442541249717
3303,1.2623053181280832
3304,1.523230675303502
3305,0.8098206933719756
3306,1.383128321515684
3307,1.20377512835733
3308,0.81590381457717
3309,1.2783686808685595
3310,1.233108433296614
3311,1.2879732098714476
3312,1.0577329307085566
3313,1.3305670745397995
3314,1.6776596887699777
3315,1.235723828140976
3316,0.9952288549526472
3317,0.975077742318221
3318,1.14457675526198
3319,1.0289280877919258
3320,0.8359058108736992
3321,0.8151526343450305
3322,1.1454414691987207
3323,0.9598604909498997
3324,1.3917292521066285
3325,1.487147673483932
3326,0.9583991026320776
3327,1.1712048181326729
3328,1.0568836506360653
3329,1.6349988122239818
3330,1.1993968921352876
3331,0.6309062036215126
3332,1.0184838031863024
3333,1.064612608252197
3334,1.2635027305677478
3335,0.924533329895074
3336,0.9993650299987638
3337,1.233445615873019
3338,0.9421709868545339
3339,1.0341435766533327
3340,1.150189036390371
3341,1.5960307193455137
3342,0.7814702655557316
3343,1.6490159763278538
3344,1.1332821845598906
3345,0.8932048675110807
3346,0.9477088649953115
3347,0.7833930376906455
3348,1.661662565180591
3349,0.8741786914550378
3350,1.0209850439964112
3351,0.9194600450938185
3352,1.0621922162312785
3353,1.1263206817738602
3354,0.8265553249535263
3355,0.922542021552255
3356,1.8146619536649515
3357,1.6693854492350828
3358,1.548223714661897
3359,1.276580296736288
3360,1.4198138204874995
3361,0.8209163136906715
3362,1.35555015189855
3363,0.5896297866526968
3364,1.195457970381273
3365,1.3751845920218726
3366,1.0706101555358947
3367,1.7306918306044827
3368,1.3331450886755547
3369,1.0801608931491713
3370,0.9098248450417614
3371,1.064140803444662
3372,0.9935286871980374
3373,0.9950938497678851
3374,0.8524981645429628
3375,1.7825226741686724
3376,0.9053518402324565
3377,1.1162736252746905
3378,1.4321751286318298
3379,1.403561103752193
3380,1.3070595065252377
3381,0.941332188055541
3382,0.893975178616482
3383,1.149352399642194
3384,1.1911716665263352
3385,0.9396842451230183
3386,1.3651021739696558
3387,0.9663736698976472
3388,1.1615554596903759
3389,1.5117601098113682
3390,0.8867135611882629
3391,1.767730389304
3392,0.6775213050153205
3393,2.1423563926913265
3394,1.5216958028794205
3395,1.3931608641724866
3396,0.9185104688531283
3397,1.2434279799393597
3398,1.3484833639514207
3399,1.354313962182101
3400,0.9356696336025512
3401,0.768674807799444
3402,1.229227998648502
3403,1.2839378630108529
3404,1.364328182892687
3405,1.1553293903111375
3406,1.0754776075272359
3407,1.1465959687800995
3408,0.6577476361701708
3409,0.9690163219717554
3410,1.1235194554345371
3411,0.8191164098059888
3412,1.5150267114782616
3413,0.9840538989079497
3414,1.542799422720791
3415,1.0987643662863587
3416,1.5612713585061588
3417,1.315099626034692
3418,1.4535324797816884
3419,0.9323377357560391
3420,1.3242780958273102
3421,0.7275888439062107
3422,1.0453327748868775
3423,1.3386739006072599
3424,1.1286171336120663
3425,1.4782629812629693
3426,0.7862550752205464
3427,0.7691247820300443
3428,0.9967861313249541
3429,1.0615169794118973
3430,0.9420678925928888
3431,1.6111288142236817
3432,1.1230218704996229
3433,1.6154511497349353
3434,1.2942348872605347
3435,0.8507953079607435
3436,1.8750315949342147
3437,1.3374878083131077
3438,1.1665410970924777
3439,1.1303695547143355
3440,1.300775458353191
3441,1.0749651218020329
3442,0.9265744863210297
3443,0.9581139374471352
3444,1.6666770755461495
3445,1.7361649374311863
3446,0.7164467807585384
3447,1.495905871715528
3448,1.1370293410047285
3449,1.5027626739796751
3450,0.9442003740396046
3451,1.662392465312462
3452,1.0241505628563572
3453,1.0311689150627137
3454,1.4624164406906042
3455,1.1110021707363753
3456,1.1026516345735957
3457,1.3966458944682854
3458,1.4894525807327157
3459,0.8058544815176862
3460,1.1467294721475871
3461,1.0629601080412003
3462,0.819961829178669
3463,1.6297226321170821
3464,1.5282438313331999
3465,0.913234914833201
3466,0.857024778517168
3467,1.1658321543389425
3468,1.2763174304582232
3469,0.857323992425035
3470,1.3342384062249855
3471,1.2332913291823078
3472,0.9298428969322874
3473,1.1330885935193817
3474,0.6961495196655147
3475,1.1413167786999814
3476,1.3962773106084474
3477,0.7631902991142874
3478,1.3754176763349617
3479,0.9609124243510577
3480,0.9473601367148251
3481,1.6004269531580742
3482,0.7977552819331782
3483,0.7553605845233753
3484,1.2010494357113668
3485,1.2315954392446815
3486,1.3761481520540912
3487,0.9802724004330485
3488,1.0223983396234364
3489,0.9932514759140051
3490,1.212156772971632
3491,1.0822896289900519
3492,1.3926191771877336
3493,1.2503678572436816
3494,0.8205467312625679
3495,1.1271654538128593
3496,1.0166136781976403
3497,1.0429562737565925
3498,1.6675617560227627
3499,0.9429049544251817
3500,1.1857222289280205
3501,1.5329914422481226
3502,1.7458711957029338
3503,0.7698779427471435
3504,1.1502688937538987
3505,1.2592972748484204
3506,1.0872520665475456
3507,0.8758738330180068
3508,1.1002930675837772
3509,1.3466373743353839
3510,1.0269844829934924
3511,1.0749866181043155
3512,1.605227764394347
3513,1.1354952260192908
3514,0.970023477862298
3515,1.0974869788646993
3516,1.1962648206563355
3517,0.9725052348145456
3518,1.3096007846496533
3519,1.4141183106485447
3520,1.6725158920956358
3521,1.2849805659116709
3522,1.6371740923143117
3523,1.0129704211392823
3524,1.381530422344447
3525,1.0451126652759697
3526,0.7548793971182166
3527,0.7613346927184853
3528,1.3334724574943415
3529,1.9724095543585098
3530,1.1985375069765316
3531,0.8621146253718759
3532,1.0729612089044596
3533,0.7494258223520928
3534,1.634102185437901
3535,0.6222577169689526
3536,1.0375796861712376
3537,0.8158874301827331
3538,1.1252558569891493
3539,1.185208043869865
3540,1.379993683127211
3541,0.6820200241713685
3542,1.7443821334670397
3543,0.764610087608808
3544,0.6041702147364749
3545,1.1786164415804672
3546,1.6133960549353878
3547,1.4246133691745038
3548,1.055117901056729
3549,1.0841768708820558
3550,0.8549028680891663
3551,0.9469396262007458
3552,0.9084088959522753
3553,1.3938895856455575
3554,0.7859136035745414
3555,0.9467253778616591
3556,1.4766597120339848
3557,0.8522057874623177
3558,0.9533533528463591
3559,1.2166336825366455
3560,1.0685912855262267
3561,0.9865415579781164
3562,1.5376067597155294
3563,1.1430820800859889
3564,0.8399660315336613
3565,1.239561992452022
3566,1.4612027152256155
3567,0.9192673973084475
3568,1.424678822059992
3569,1.0727255202597168
3570,1.0443577587381159
3571,0.9498870803538177
3572,1.5126587903377964
3573,0.7834159118269983
3574,1.1661104878516095
3575,1.3216509690249632
3576,0.8533956641239171
3577,1.0698954127177245
3578,1.2650821538990236
3579,1.2789997035388176
3580,0.9216900509503335
3581,0.7577259273973155
3582,1.1475324120633343
3583,1.094230935597125
3584,1.0487104048187397
3585,1.166193520832564
3586,0.9453254248144207
3587,1.577985405420704
3588,1.309709645917528
3589,0.6329573603041576
3590,1.6682743443125696
3591,0.9566774700312394
3592,1.3529269702041251
3593,1.2253166680446228
3594,1.1667290640881784
3595,1.2678564615008274
3596,0.9959358797939014
3597,0.9025226433142922
3598,1.293872334402568
3599,1.0154320093637144
3600,0.97270116756655
3601,1.140082920512232
3602,0.9218270851930387
3603,0.7077703990138655
3604,1.325847664620628
3605,0.9333915485344674
3606,0.6053856961845446
3607,0.9928543749501821
3608,1.1996151880913857
3609,1.178174296056782
3610,0.8692861905496593
3611,1.446404012603893
3612,1.2290934702834804
3613,1.2642883788315382
3614,0.9399495604409115
3615,0.8653539212243485
3616,1.184598917203812
3617,1.2626550241688073
3618,1.145189596183909
3619,0.9717831364056172
3620,1.2977687275447507
3621,0.8678085647490484
3622,1.0800549349960495
3623,0.8114475984999396
3624,0.7690979319962019
3625,1.1677584182799867
3626,1.2396996565923002
3627,1.0687463964572164
3628,0.856890505337699
3629,0.8175887466687957
3630,0.8183017863682619
3631,2.0949260949480664
3632,0.9469250171075618
3633,1.6140859337850302
3634,1.009125871663485
3635,1.3441858853919217
3636,0.7332548870255137
3637,1.2929304858514936
3638,0.9004443725575425
3639,1.1810464786092607
3640,0.6441021151728233
3641,0.7764520224129542
3642,1.185610336114554
3643,1.7094632199263644
3644,1.2352818831118506
3645,1.2540573557905372
3646,0.8844473954337694
3647,1.0886056481154316
3648,0.7701279440963618
3649,0.9643850373069641
3650,1.1517878866364264
3651,1.2391112248004128
3652,0.7256665955028946
3653,1.7591065318037558
3654,1.2747868478473736
3655,1.1170999145008136
3656,1.0838374386527954
3657,1.2947477364586584
3658,1.0641967950644013
3659,1.0452196965984661
3660,0.8234025374608337
3661,1.348972069570072
3662,1.5512306524261965
3663,1.3235430752234094
3664,1.4679849884012648
3665,0.9114644011125278
3666,1.45546219357351
3667,0.8333618166357999
3668,1.1729614510420598
3669,1.0745728518658284
3670,1.7557131769536465
3671,1.0391422167414948
3672,1.0449437122246554
3673,1.5677798750160503
3674,1.8243154457275323
3675,1.1476901261013983
3676,0.9589855772405055
3677,1.280482041798365
3678,1.5974198954410395
3679,1.2750300138689759
3680,1.2731993729343134
3681,1.0281400172623076
3682,1.3571095476911463
3683,1.0561945946830185
3684,1.5348810793152399
3685,1.2909871436373315
3686,0.9408378773375834
3687,1.4354317331591822
3688,0.947221866139658
3689,2.009315330827787
3690,1.3835411106039899
3691,1.198723163449534
3692,1.2486759466970223
3693,1.3264465720270329
3694,1.2770747652103434
3695,1.0953660102062275
3696,1.1401398445828892
3697,1.5056632269602077
3698,1.0463376401310758
3699,2.117625682048583
3700,1.2328607183508893
3701,1.5230794540084185
3702,1.1231487082319813
3703,1.1729760015090898
3704,1.766755492265539
3705,0.955341875831461
3706,0.896843862679871
3707,0.7563182189873365
3708,1.4748972428802065
3709,0.824566365858092
3710,0.5296053505127277
3711,0.9085562932440171
3712,1.3916668439667965
3713,1.6819420945225987
3714,1.395232881492172
3715,1.351464578464353
3716,1.3242979143641878
3717,1.5077354693942964
3718,1.1386067565094993
3719,0.8189315568302759
3720,1.031591229432808
3721,1.0049983217876421
3722,1.296694274137325
3723,1.5894083359032527
3724,1.1611257988535129
3725,1.5284580290640144
3726,1.1722779564595973
3727,0.7853263871125888
3728,1.3444818034830504
3729,0.9725357178547769
3730,0.9346985561923753
3731,0.9995281672667654
3732,0.7809276457774321
3733,0.9838442954601109
3734,0.7444573528993037
3735,0.8173547473820321
3736,1.1649321499987007
3737,1.2525100325870875
3738,1.3015195646101374
3739,1.4352439119348448
3740,0.9160749238908664
3741,1.26650053075369
3742,1.755970431459214
3743,1.2913992620217112
3744,1.0862267240276295
3745,0.988696793833962
3746,1.2777563703507364
3747,1.5407281267429374
3748,0.8152448470868356
3749,0.6759986734870197
3750,1.3845483399250451
3751,1.4579361730904916
3752,1.0378353364685684
3753,1.3224233036652606
3754,0.7653391077186089
3755,0.8805849895274841
3756,0.953738747982124
3757,1.4752546994690632
3758,1.418633382384584
3759,0.5693055595671449
3760,0.8029961722955162
3761,1.327920606204753
3762,1.5326750044786779
3763,1.534954089283196
3764,1.5195779772056375
3765,1.1411017808366657
3766,1.044876007897689
3767,1.8903563349497552
3768,1.099970644757135
3769,1.2459817220213847
3770,1.2595168610671659
3771,1.6039678098328403
3772,1.421110330043283
3773,1.2256575979925344
3774,1.281248558140921
3775,0.8358971577272767
3776,0.9443620241948816
3777,1.104451971314403
3778,0.9967863757948199
3779,1.028501714695773
3780,0.9240297780988791
3781,0.9868111138622842
3782,0.9782323146619577
3783,0.9308299154475351
3784,0.7490688744320403
3785,1.1832466327645068
3786,1.3536193121191598
3787,1.1075271966710232
3788,1.3641624900887608
3789,1.2547056555787552
3790,0.8797027805674998
3791,0.6318157638457994
3792,0.8493051454114355
3793,1.0931798880849408
3794,1.7382205890635984
3795,0.8521022439258022
3796,0.7012372752826438
3797,1.1489589617536689
3798,1.0470878297651096
3799,1.2818514172223627
3800,0.9746633005481627
3801,0.7304610509686205
3802,1.1966464341368075
3803,1.3727813966591162
3804,1.2609734047374137
3805,0.6505671445114044
3806,0.6783827630188658
3807,0.8365850931111037
3808,1.0506145599971912
3809,0.6292384819060268
3810,1.1072859166733824
3811,1.033688333958011
3812,1.7810563273750575
3813,0.7677501303350733
3814,1.3312847065344249
3815,0.8656260422884205
3816,1.3972727516545118
3817,1.1533714246339297
3818,1.3056612648922978
3819,1.1513229966754546
3820,0.9051201078604479
3821,0.8160565461484568
3822,0.7835461669182379
3823,1.0920421658855797
3824,0.9696472068136578
3825,1.1872753807053802
3826,0.8593664031426731
3827,1.0688870687455307
3828,0.9459218432120511
3829,1.3468558598361229
3830,1.1520944067051926
3831,1.0700891986299248
3832,0.8600633626206928
3833,2.2001690224948636
3834,1.248510050490823
3835,1.4440808357373693
3836,1.4924140123147376
3837,1.1783276086702568
3838,1.327767205971822
3839,0.7654240059275816
3840,1.2921760008192595
3841,0.8427025952417387
3842,1.4445036313739525
3843,1.3983449383156863
3844,1.1364648383268798
3845,1.1660382954559039
3846,2.1622437081688775
3847,1.2055730416883015
3848,1.199429411009849
3849,1.5999400704992317
3850,1.0934369708848046
3851,1.7103584447815638
3852,1.2322523249659747
3853,1.1428832451685025
3854,1.5988192287835195
3855,1.9450105031353269
3856,1.508657431285735
3857,1.587113473196423
3858,0.9507507780728011
3859,1.0355723320237271
3860,1.251660944259851
3861,1.0037269503829997
3862,2.14551198531547
3863,1.1786420767741355
